Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_magnitude,description_score,Lines_of_description
1,Princess,24,212,0,2,4,0,0,1,2,1,1,1,1,1,300,41401,a52131699bc8ae1a76da9109a968eebe,0,f665c5189,5,4,4.6,0.3,10
1,â¡Latteâ¡ ( Video-Toilet Trained ),2,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,b03983a09,5,2,0.8,0.1,4
1,3 Month Old Puppy,3,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,d1d34c64b5ab9b9f7c086187f96db972,0,0434520ef,5,1,3.1,0.1,7
2,Tommy,20,265,254,1,1,7,0,2,2,1,1,1,1,1,0,41330,0c4fd3495a2afe8d83ab6b1408240ea0,0,cf74891fd,7,3,3,0.7,4
1,Lacy & Layla,2,199,307,2,1,2,5,2,2,1,1,3,1,2,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,a22cc0413,1,3,4,0.5,8
2,Flow,8,252,0,2,1,4,0,2,2,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,f5fb430f1,4,3,0,0,1
2,,2,266,0,2,1,2,7,1,2,2,2,2,1,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,edac3b595,1,2,0.4,-0.4,1
2,Casper & Pucca,2,264,285,2,1,2,7,2,3,2,2,2,1,3,0,41326,49669f18048a41e70574a994b38d5903,0,6a633ab6c,12,2,1.4,0.4,3
2,Boe,3,264,266,1,1,6,7,2,2,2,2,2,1,1,80,41326,95eab75701bfbddafb9e1e01e1ee9214,0,1a5e5d34c,5,1,0.9,0.9,1
2,Malley,12,292,0,1,2,5,0,2,1,1,1,1,1,1,0,41327,0caabb2f4c99e242c9f4a0680d4a4081,0,d8e2f840e,1,3,2.9,0.1,8
1,2-month- Old Orphaned Pup,2,307,0,1,1,2,7,2,2,2,1,2,1,1,0,41401,7c8103f379a04c6bf690384f98bff178,0,24bbd04ce,5,1,5,0.4,9
2,FELIX,3,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,f47679843,1,3,1,0.3,3
1,Q2,3,307,103,1,1,2,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,4d76c16ab,5,2,0,0,1
1,Addy,2,307,0,1,1,2,0,2,1,3,3,3,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,08dfce1e7,4,2,1.4,0.7,2
1,Y2,2,307,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,11db3b853,4,3,0,0,1
1,Lil' Blessings,2,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41326,89ecc814114cca3991ee12706216b2f9,0,267162afd,12,1,1.3,0.6,2
1,Shih Tzu Sun Boy,48,205,0,1,1,7,0,1,2,3,1,2,1,1,0,41326,881437284a131a4d83d44f6ac42b4f54,0,88487194e,1,3,0.1,0,2
1,Ruffles,17,205,0,1,2,7,0,1,1,1,1,2,1,1,0,41326,8525c9bf20d418cd037850c8f9d14656,0,e0d71d1af,0,0,2.5,0.5,5
1,Female Doberman,60,78,0,2,1,0,0,3,1,1,1,1,1,1,300,41326,60a6989a572b49eafa52999297ec8995,0,f026fa4b5,2,3,5.4,0.3,10
1,Mix Breed Puppies,2,307,0,3,2,5,7,2,2,2,3,3,1,8,0,41326,07b1ad054b89aec4847067fde31bf1f2,0,43c661026,24,2,1.4,0.4,3
1,Hi-5 Puppies,2,307,0,3,1,2,7,2,1,2,1,2,1,5,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,a1b34954b,5,4,1.6,0.3,4
1,Puppy,30,103,307,2,1,2,0,2,2,2,2,2,1,1,0,41336,4436950a0688eb8e376bc00845099e19,0,e7b201da2,3,3,1.9,0.4,3
2,Miu Miu,12,266,266,2,4,6,7,2,1,2,2,1,1,1,0,41326,0ee2768b842ea79e09273dada7e69edb,0,52c15bfee,3,4,0.2,-0.2,1
1,Fa Chai,36,179,307,1,7,0,0,2,3,3,3,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,e6335223e,1,3,2.5,0,8
1,Lucky,12,307,0,2,2,7,0,2,1,2,2,1,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,8e3b1dcd1,2,2,6.5,0.3,12
1,4 Puppies Found,1,307,0,3,1,7,0,3,2,2,2,2,1,3,0,41326,9a4be7e6bde329e59d401d4cbf482a3f,0,1ef39cee1,8,2,1.3,0,4
2,Datin,24,266,0,2,1,2,7,3,2,1,1,1,1,1,0,41401,93bfe21e579c6d6f53a54da2c600ed0a,0,f3ac0a96b,3,1,2.7,0.3,7
2,Bubbles,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41326,2fd71579abb6b187630197e7d5b3f1db,0,5c48b210e,2,2,2,0.6,3
1,J1012,2,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41327,31b73cf72d44acc6b88043881bdc3e55,0,96ad2141c,1,2,0.1,0.1,1
1,Sierra,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,a61da96ad,1,2,2.4,0.4,5
2,Fluffy Boy,1,265,0,1,6,0,0,1,2,2,1,2,1,1,0,41401,68f7ef44c36d5d59a7c3466edc12ccb6,0,0f38033e1,5,4,1.9,0.4,4
1,DUDU,30,205,169,1,7,0,0,2,2,1,1,1,1,1,500,41330,58e63e8dcef746182293d17861ad33f0,0,77035285f,4,4,0.2,0.2,1
2,Angle  11-11-10,12,265,0,2,7,0,0,2,2,2,1,1,1,1,0,41326,63f669053385440aab45382b0c925927,0,16d4039e7,14,3,1.1,0.3,3
2,Utih,6,292,265,2,5,7,0,2,2,2,1,2,1,1,0,41326,46c0b9faa6eff3646d7a67e55aa14c52,0,8b85a3893,5,3,1.4,0.7,2
1,Cruz,2,307,0,2,3,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,5074cf806,1,2,0.1,0,2
1,Terra,2,307,307,2,5,0,0,2,2,2,2,2,1,1,0,41327,61b07b54adb97d4b5f3c2dec06a9943b,0,88b60278f,12,3,0,0,1
2,MANGKUK 2.0,6,266,265,2,1,6,7,1,2,1,1,1,1,4,30,41326,6f40a7acfad5cc0bb3e44591ea446c05,0,0d784a800,4,4,0.5,0.5,1
2,Mylo,9,295,0,1,2,7,0,2,1,1,1,1,1,1,0,41330,b6d78963c169fbc0bedcb0656212ee16,0,f6b229568,1,4,0.8,0.8,1
1,,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,c2fa42254dcd3b13de7dcf78debff95c,0,c4277da90,11,1,1.3,-0.2,5
2,Kitten 3,4,249,293,2,1,2,0,2,3,2,2,2,1,1,0,41326,74c32a1bc246204b75218277e44aaf18,0,58e8cb9e1,3,3,7.8,0.5,12
2,No Name,6,266,0,1,1,0,0,2,1,3,3,3,1,1,0,41401,4d03f38a9dc22d1d89ae70c504816775,0,1eb9e12e8,4,2,1.6,0.2,6
2,Dots,5,266,276,1,1,7,0,2,1,2,1,2,1,1,0,41401,d69b8eeaba714f2ab3c3eebf19711a34,0,7dd780fe8,3,4,0.2,0.2,1
2,Toby,1,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41326,a11d2d249834deea0de7d1e1acf4dd46,0,d8de3a329,4,1,1,0.2,4
2,Jiji,5,266,0,2,1,2,4,2,1,2,1,2,1,1,0,41401,49bec2fc6ecccf72232943a7896167e8,0,898ad5d4c,3,4,2,0.4,4
1,Bilbo,2,307,0,1,1,0,0,1,2,2,2,2,2,1,0,41326,72a156c33de789ae4b0655bea3935b3a,0,8c7b2f093,2,3,2.5,0.2,6
2,Cute Kitten Needs Home,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,095888be8f51edab9d9dc14361f14d15,1,a978a37e7,5,1,5.5,0.2,15
1,Lesly,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,3e7af740ebbb62b9f9263af775d1fa5f,0,f819c7b65,1,4,0.3,0.3,1
1,Olive,8,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,a52131699bc8ae1a76da9109a968eebe,0,6e5f03ddf,2,2,5.2,0.5,9
2,Prince Caspian,3,299,292,1,2,6,7,1,1,2,1,2,1,1,0,41326,32b2646aede579a2c5a2f8e1f0f6f395,0,6b94af372,5,2,0.2,0.1,2
1,Cute Sock Puppies,2,307,0,1,1,2,7,2,1,2,2,2,1,2,0,41401,2d762d6f90d551866e8263962c7dabd6,0,d52f229d1,2,1,3,0.2,7
2,Menu,7,242,252,1,2,0,0,2,3,1,1,2,1,1,0,41401,b8853c71b981104f1ef126e51387b616,0,003dd2e26,3,2,0.2,0,2
1,Pipi,16,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,73fd4904e295f771982c06154417bf81,0,7f40cce5f,6,4,5.4,0.4,11
1,Doggie RE7,2,307,0,2,7,0,0,1,2,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,b99644a34,2,1,0.5,0,6
1,Homer,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,6c4af5f08,2,1,2.6,0.2,6
1,Nicky,36,218,0,1,1,2,0,3,3,1,1,1,1,1,300,41326,88a21c30883ab70a93e09035e0a9a754,0,2352b7f0e,1,4,5.4,0.2,18
1,Princess,12,217,0,2,1,0,0,1,2,1,1,1,1,1,0,41335,29244d79de49a27256049d50b46843fb,0,bf8aa8f96,1,4,4.3,0.3,9
1,Jenny,3,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41401,b47dfde0200531d97c92a6bf3fbd0038,0,11e6c4d80,1,3,2.2,0.7,3
2,5 Baby Kittens,0,266,0,3,1,2,7,2,1,2,2,2,1,5,0,41401,15d9f6dd89e47e80734a4c62437962e1,0,2cf9de0a6,1,3,0.5,0,3
2,,3,285,264,1,7,0,0,2,3,2,1,2,1,1,700,41326,c004c5b717affa9822d9ec1ad3eb00fd,0,dafa3b086,3,2,0.9,0.9,1
1,AS-Puppy-04,1,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,f2ac99dfe,2,2,0,0,1
2,Misha,15,285,0,2,2,0,0,2,3,1,1,1,1,1,0,41326,e65573f3343e81963a5504ee1cd6005f,0,e3a680ce0,1,1,0.4,-0.4,1
1,Little Angels,2,307,0,2,1,2,7,2,1,2,2,2,1,2,0,41330,b05d738c23325852dfb59edef6823eae,0,fb442ee5e,1,1,1.8,0.3,4
2,Ren,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,47a18a7dfa34e1d4058acd59b9437bd3,0,0045ed62a,3,3,1.7,0.4,4
1,Brownie,12,307,218,2,1,2,0,1,2,1,1,1,1,1,0,41401,5fea0d24f17a386487d1ce6679151dd7,0,618f4931a,1,3,2.9,0.4,6
2,Ci Gemok,2,265,266,1,1,7,0,1,2,2,2,2,2,1,0,41326,3c511648719acc2eaea7415e34ca5064,0,43b5d3f4d,3,2,1.5,0.7,2
2,Mork,2,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,c7a3ba2d5254b60457ea19f642afc91d,0,2d441a71b,2,4,1.2,0.2,6
1,5 Puppies,2,307,0,3,1,5,7,2,1,2,2,2,1,5,0,41327,fd970cc91d06d82eebf046340137b272,0,da7fe1120,5,1,0.8,-0.1,5
1,Missy White,10,307,307,2,7,0,0,2,2,2,3,3,1,1,0,41326,9f390f4880020ae44c7a79118d6458f1,0,d4b5c41ac,1,4,0.6,0.6,1
2,Ginger,3,265,0,1,3,0,0,2,2,2,2,2,1,1,0,41401,33bf39de4ba436a7e712396f2938fafc,0,8daa38a67,2,2,1.8,0.9,2
2,Kiki,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41330,c32953a14405448c0f7da9c9958e4845,0,730a09014,3,2,1.4,0.2,3
2,,2,265,292,2,5,0,0,2,2,1,1,2,1,2,0,41326,d6da3beb5faf5702664427fded244e62,0,ddd632a5f,1,1,3.2,0.2,7
1,Shaq,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,88a5b8318,1,4,1.3,0.4,3
1,Gobbie,12,307,0,1,5,0,0,1,2,1,1,1,1,1,100,41332,a2f94a28c652a1f53602a66e91ed399f,0,3ebe9f7af,3,4,3.9,0,14
1,Yoshee,6,307,0,2,2,0,0,2,1,3,1,3,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,21bebd773,5,1,1.3,0,7
1,FOUND IN AMPANG,18,307,0,2,1,2,0,3,2,3,3,3,2,1,0,41326,e5f791909629e34d5dcef44bbaf3da37,0,bc9036716,4,3,7.3,-0.2,22
2,Lashina,7,292,266,2,2,5,0,2,1,2,1,1,1,1,50,41326,07e7987755148077ed042022a44e1922,0,8d1640f3e,4,1,2.6,0.6,4
2,Charlie,24,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41325,d118b86d6f15fc1232fb117233ee48b4,0,7ac41d8ae,1,4,6.4,0.2,11
2,,2,266,0,3,3,6,7,2,1,2,1,2,1,3,0,41401,abe54643224ddbb5c199cd46fbca0392,0,08ee62d43,2,3,1.8,0.4,4
2,Kitten For Adoption,3,266,0,2,6,7,0,2,1,2,2,2,1,1,0,41330,4b975d0f75e5feb5878fa515633cf5f5,0,8e7c16add,2,2,3.5,0.4,7
1,Rascal,2,307,0,2,2,7,0,2,1,1,1,1,1,1,50,41327,fd970cc91d06d82eebf046340137b272,0,363e8df66,9,4,0.8,0,7
2,AB,5,285,247,2,1,2,7,2,1,2,2,2,1,1,0,41401,ae18d736ba43194dfefc8dd19fabdeb4,0,64cf73826,1,4,0,0,1
2,Belang,2,266,0,1,6,0,0,1,1,2,2,2,1,1,100,41401,a67fc601b154066053e8c074d0af1855,0,e833d08bb,3,2,0.2,0.1,2
2,Xiao Huai Dan,2,266,0,1,5,0,0,1,1,2,2,2,1,1,0,41326,d90ecbdb0de2c82080e0a7adaf4c7f93,0,1377d2c0e,5,2,2.6,0.8,3
2,Local Mix Persian (Greyee),3,285,265,1,6,7,0,3,2,2,1,2,1,1,150,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,943611bd0,5,1,5,0.2,15
1,KIKI Lala Wawa Yaya,1,307,78,3,1,2,5,2,1,1,1,1,1,4,8,41401,38d6ee41303299d32c1e22d597ee6e2e,0,cb5ecf136,4,2,7.7,0.2,18
2,Aslan And His Siblings!,2,265,0,3,1,3,6,1,2,2,2,2,1,4,0,41326,e5030a71ae967273aeebe772341c3b1d,0,1e5b2baa8,7,3,3.3,0.1,11
1,1 Brown Female Puppy Left,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,1,353187b3d,4,4,0.9,0.2,4
1,Betty,60,19,0,2,1,2,7,2,1,1,1,1,1,1,300,41326,2864803699884df90ac135583b02ec70,0,fa1608a29,3,2,2.3,0.3,6
1,Dee Dee,3,307,0,2,1,2,0,2,1,1,1,2,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,d18218a56,2,4,0.9,0.2,3
2,Kuning,1,265,0,1,4,5,0,1,2,2,2,1,1,1,0,41326,66044942690776d858708bfc7c166078,1,fb82bfecd,2,1,1.3,0.2,5
2,Fifi And Babies,14,266,0,3,1,2,6,2,2,2,2,2,1,4,0,41326,4c652b561bb7a239c89e98cbd281d844,0,ed2fc6f4f,2,4,3,0.3,5
1,Wicky,8,179,213,2,2,0,0,2,2,2,2,2,1,1,0,41330,77d60b28552a3dd7b6c86d3b0349f2c2,0,f3b29563b,3,3,0,0,1
2,Miko - Black Cutie Looking For Home,2,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,01dd8880a,9,1,3.9,0.4,8
2,"Buffy, The Little Diva",10,264,0,2,2,7,0,1,3,1,1,1,1,1,0,41326,2f7be0f7838675e7a55c83bffe39b133,0,b7f781c99,3,3,2.2,0.4,5
1,Dasher & Vixen,12,307,0,3,1,2,0,2,2,2,1,1,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,a62fcea51,5,3,4.1,0.3,9
1,C137(240916),8,307,0,1,3,5,0,2,1,1,1,1,1,1,110,41326,d372aa7115ee3c2e5e4796462dec984b,0,1b3dcf712,4,3,1.9,0.3,5
1,"Bambi, Trooper, Huggy Bear, Shep, Blanke",12,307,0,2,3,4,0,2,1,3,3,3,1,7,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,fe22cc3da,1,4,0.9,0,5
2,PF 15990 Adoptd 23-11-10 Malacca,3,266,0,2,2,3,6,1,1,2,2,2,1,1,0,41326,63f669053385440aab45382b0c925927,0,9ff4a6c4f,15,2,0.7,-0.1,2
1,Ryan,2,307,0,1,1,2,7,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,d0aa84916,1,3,0.2,0,3
2,Xiao Mi,3,265,0,2,1,7,0,1,2,3,3,3,1,1,0,41326,493dd3af98d10b0a514fc0ac6fe2e6fc,0,f454ac205,2,3,7.9,0.1,20
1,Cheeko,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,5f71893f99d2ec7dd9cf4992dd4b605a,0,cefba5d32,3,1,1.6,0.3,4
2,Kittens & Mother Cat Need Homes,1,266,265,3,1,6,7,2,1,2,2,2,1,5,0,41326,5aca30a29e8290093fee2a334d65d835,0,b62fc7bde,6,1,14,0.4,23
1,Ammani,36,205,218,2,1,6,7,1,3,1,1,2,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,64f06dc3b,2,1,3.2,0.3,6
2,Kitten RA13,1,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,c91bfb2a1,3,1,2.9,0.3,9
1,Eva,18,218,0,2,5,0,0,2,2,3,3,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,774de959c,3,4,3.6,0.3,8
1,Girl Girl,2,307,0,2,7,0,0,2,2,1,1,3,1,1,0,41401,3d817bc99dab4975ac46848a9ef22d4e,0,a479a1a6a,1,3,0.9,0.3,3
1,Game Of Thrones Family,2,307,0,3,1,5,7,2,1,1,1,2,1,7,0,41326,aefdc05f71f9825a05abb59ceb0e346f,1,1f470d9f4,8,4,1.3,0.2,3
1,Blacky,3,307,307,2,1,7,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,3c155e05c,1,2,0,0,1
2,Violet,4,266,0,2,5,0,0,2,1,1,1,1,1,1,100,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,6408ec0f7,1,1,1.8,0.3,5
2,A,3,265,0,1,6,0,0,1,2,2,2,2,1,1,0,41401,9f6dedff926399cfbcdec0bd82dea1be,0,732b578ff,1,1,0,0,1
1,Lemon,1,307,26,2,1,2,0,3,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,ad937498b,5,2,2.8,0.2,6
1,Ah Boy (Jinggo),8,307,0,1,1,7,0,2,1,1,1,3,1,1,0,41326,0bade4d85c5346646271eb82eff184ba,0,b89c365c3,2,4,0.6,0.6,1
1,Veer,5,307,0,1,2,5,7,2,1,3,3,3,1,1,10,41326,33b1f399cd97a176468d683cc717e7ea,0,8044a4f7e,3,4,1.8,0.6,3
1,Robin,36,109,307,1,3,0,0,2,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,5d822305a,2,3,3.7,0.7,5
1,Miracle (blacky),7,307,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,451d17b57,3,4,3.1,0.2,7
2,Tylo,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41401,8a752f3f08ec9295fe7cb308304e523b,0,9d137bf2e,5,2,2,0.1,3
1,,3,307,0,2,2,5,7,2,2,2,1,2,1,1,0,41330,a234d1d7dd08e6b0291d38363ecec493,0,b5b6b9398,1,4,1.9,0.9,2
2,Fedora,6,285,0,2,2,7,0,2,3,2,1,2,1,1,750,41326,c004c5b717affa9822d9ec1ad3eb00fd,0,be9c5d746,10,3,0.4,0.1,2
2,Tom,24,292,0,1,1,7,0,4,2,1,1,2,1,1,0,41326,c6f77cef8408090fe952cd88d01be7d4,0,1b231e001,4,3,1.4,0.3,4
1,Terrier,72,218,218,1,5,7,0,1,2,3,3,3,1,1,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,1afdc26fa,2,2,1,0,6
2,Troy,5,299,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0c6a76a30d019451577b3a66e3f7fe9d,0,e37ad2cc2,2,0,1.9,0.9,2
2,Fearless,12,265,0,1,3,7,0,2,2,1,1,1,1,1,0,41401,308209bedd99b61627f0749165351319,0,a5a71bc27,5,4,1,0.5,2
1,No Name,36,205,0,2,5,7,0,1,2,3,3,3,1,1,0,41401,8d232c2eea391f8f78e0d0310653e448,0,fe4b30cfb,3,1,1.5,0,9
1,Boy,36,61,207,1,1,3,7,1,2,1,1,1,1,1,0,41326,a70b02201c3b688f664fec4507aabe8c,0,4199f1957,1,0,0,0,1
1,Lushy,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,c81a8045f,6,2,0.8,0.8,1
1,Lovely Puppies,2,307,141,3,2,5,7,2,2,2,2,2,1,4,0,41326,25184a55b5ab6203e15df42feae46a11,0,9cda44cdf,8,2,1.2,0,3
2,Cookie,30,276,265,2,3,7,0,2,2,1,1,1,1,1,0,41326,243c2288922524a485f8a85c1f88a1f4,0,c0b75d155,4,1,0.1,0.1,1
2,A-ly & B-ly (video),3,299,0,3,1,3,6,2,1,1,1,2,1,2,200,41326,a70b02201c3b688f664fec4507aabe8c,2,e1c5d6ba9,4,4,0.9,0.9,1
2,Leopard & ET,2,266,292,1,4,6,7,1,1,2,1,2,1,2,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,1,5c150efc9,6,2,1.1,0,4
2,HALO AND ODD EYE,4,266,0,3,1,4,7,1,1,1,1,3,1,2,0,41326,55ac00a16f65abe1859d51b16ddadb1b,0,806bcf604,2,3,0.1,0,2
1,Pearly,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,07b9dd0583c955659f8ccdeaa2a6428b,0,30506e8c1,1,2,2.9,0.4,7
2,Kiki,3,299,0,2,1,6,7,2,1,1,1,2,1,1,0,41326,096bd0ebc4c400dbd759f75dc4e09efe,0,c0a0a48a0,2,1,0.4,-0.4,1
1,Snoopy,10,307,0,1,3,0,0,2,2,1,2,1,1,1,0,41336,451db4e2524093cb4e47744bfa82bccc,0,6b6d2c65f,1,1,2,0.4,4
1,Rocky,8,141,307,1,1,2,0,3,2,2,1,2,1,1,0,41326,0f42c01df0e92c6429d7b6ea413b761b,0,bd8f94a94,0,4,1,0.4,2
2,Juno,30,265,0,1,7,0,0,3,2,1,1,1,1,1,0,41326,10556c5a055ecbef004fcb653142644c,0,a516d6ea0,12,1,4.2,0.4,10
1,Munchy,3,307,0,1,6,7,0,2,1,1,1,2,1,1,100,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,cc0d4cec3,2,3,0.6,0.6,1
2,Lucy,4,265,0,2,1,2,0,2,2,2,1,2,1,1,0,41401,6cc9f7a3e84d7b1a4c065f84650e2539,0,b596f518f,2,4,0.9,0.9,1
2,Caesar,4,285,265,1,7,0,0,2,2,2,1,2,1,1,0,41326,49669f18048a41e70574a994b38d5903,0,6fc17b073,6,2,1.3,0,3
1,Happy,24,152,0,2,4,0,0,1,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3c29e8689,3,1,2.5,0.8,3
1,,1,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,dae7aca2c78b8a92d9ced2fabcb86194,0,bd7b805ba,1,4,0.9,-0.9,1
2,A Pair Of Kitties,2,266,0,1,1,2,7,1,1,2,1,2,1,2,0,41326,46095ff3eac10a950335a78f1afbbb9e,0,58711512b,5,1,0.2,0.1,2
1,Sweetie,1,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41326,5c2d2a0c54c56087b2861d96db55f906,0,8b9c38ed2,6,2,2.4,0.6,4
2,Sugar Rush,24,266,0,2,2,5,7,2,2,1,1,2,1,1,0,41326,b38a90bfb999e06dff737861577b574c,0,102ed9019,4,2,5,0.3,10
1,Ah Boy,9,200,0,1,3,0,0,2,1,1,1,2,1,1,0,41401,78b714f92c7dbc76c079cba007e4b4e1,0,aaca75307,3,1,1.2,0.2,4
1,Coco,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,bd70d885d,4,4,3.9,0.1,13
1,Boy,48,182,0,1,2,0,0,2,1,1,1,2,1,1,50,41401,fcc9ce5bd5e657da8b184f512c135eba,0,a76510109,0,4,0.9,0.9,1
1,"CoCo (Black), BoBo (white/black)",1,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,a23a047157d709e38cf801a723a246ba,0,c38afccab,1,2,0.9,0.9,1
1,Milo,60,179,0,1,2,5,0,1,1,1,2,2,1,1,300,41326,1082ef1a1b0bb16eeab45a8f38229ab5,0,f5e706014,1,2,3.7,0.2,9
1,Prince Notty,6,205,182,1,1,2,0,1,3,3,1,2,1,1,300,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,276ce7f3a,6,3,3.2,0,6
1,2 Black Puppies,2,141,307,3,1,0,0,2,2,2,1,2,1,2,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,ac384792b,6,1,0.7,0.2,3
1,Minion,5,307,0,2,2,3,0,2,1,1,2,1,1,1,0,41327,6970137ea113decfdcf41f81b3e68568,1,be579e6ed,26,4,2.7,0.5,5
1,Tabby,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,d0bf2b3bf,2,1,3.1,0.1,10
2,Kimi & Simi,2,266,0,3,3,5,7,1,2,2,2,2,1,2,0,41325,8dc090633bf1a8c260753821f5482398,0,805461ad6,3,1,1.7,0.3,5
1,Hunter,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41401,abd2a40a9e35e595a285746e06d8ac84,0,d867c4016,1,1,0.7,0.1,4
1,Miss Hei Hei,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41336,dae703601635e7b448292724427b628d,0,e9a854207,2,1,0.6,0.3,2
2,OSKie A.k.a. Buncit,2,266,0,2,1,6,0,2,1,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,005afe792,11,2,2.6,0,12
2,,12,265,0,2,2,5,0,2,2,2,2,2,1,2,0,41326,9275d409b4e6a080858d384c5affeec6,0,0f2879b04,4,1,4.9,0,10
1,Whity,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,0,774289137,1,2,1.6,0,3
1,Angel Is Bright N Tame Dog,5,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,55a92f213bad22a0f5cc5addd3189908,0,42b4b0024,2,4,2,0.5,4
1,Creammy Girl,1,307,0,2,2,5,0,2,1,2,1,2,1,1,1,41327,fd970cc91d06d82eebf046340137b272,0,5b1528841,3,1,0.4,0,3
